id,post_message,label,post_message_preproced
266,"Sau khi máy chủ của WHO, quỹ Bill Gates cùng Viện virus học Vũ Hán bị hack, toàn bộ email, số fone, dữ liệu đang và sẽ được công bố, tổng giám đốc WHO - Tedros Adhanom đã tweet: “Hãy tha thứ”",1,máy_chủ who quỹ bil gates viện virus học vũ hán hack toàn_bộ email fone dữ_liệu công_bố tổng_giám_đốc who tedros adhanom twet tha_thứ
273,Cái chết của nhà nghiên cứu gốc Hoa càng dấy lên mối nghi ngại về việc TQ triệt tiêu mọi chứng cứ dù phải giết người,1,chết nhà_nghiên_cứu gốc hoa dấy nghi_ngại tq triệt_tiêu chứng_cứ giết
275,"CÓ NHỮNG ĐIỀM LẠ RẤT XẤU KHÔNG HỀ TỐT ĐẸP CHO NHÂN LOẠI CHÚNG TA. Có những điềm rất xấu trong thời gian qua mà vô minh nên dường như ít ai để ý. Sau những sự kiện gây chấn động dư luận trong và ngoài nước. Tiếp theo lại là đại dịch #COVID 19 - Do Virus Corona đang bùng phát toàn cầu. ... Theo đó là rất nhiều điều tồi tệ sẽ đến. Dù tôi rất lạc quan, tự tin vào cuộc sống, có niềm tin vào tương lai nhưng cũng không thể nào tránh khỏi cảm giác lo lắng. Rất hoang mang kèm dự luận rất xấu... đang đến với chúng ta. Như những dự ngôn được báo trước. Chỉ biết cầu nguyện nên gửi lời chia sẻ đến quý vị gần xa để Chúng ta cùng Nhất Tâm cầu nguyện.   🙏🏻🙏🏻🙏🏻 “Chào thập niên mới với bao điềm báo lạ, xấu trong những ngày đầu năm Canh Tý 2020.” Không, không hề ai muốn như vậy. #NHƯNG:  - Những sự kiện điềm lạ không riêng gì chỉ diễn ra tại Trung Quốc trung đại dịch chết người hàng loạt từ Vũ Hán.  - Nay lại xuất hiện tại Hàn Quốc, Châu Phi, Cháy rừng tại Úc khiến hàng tỷ động vật hoang dã phải chết... Quạ đen trên bầu trời Hàn Quốc: <URL> Ngay hôm sau đã trở thành đại dịch. Số lượng bệnh nhân được xác định tăng lên đột biến hơn 350 người chỉ trong 2 ngày. Có gần 10 người tử vong do nhiễm #viruscorona. - Hiện tượng lạ nhất trong lịch sử là 5 mặt trời cùng xuất hiện một lúc tại Mông Cổ: <URL> - Cũng trong những ngày đầu năm cháy rừng khủng khiếp tại Úc khiến hàng tỷ động vật hoang dã kêu gào thét vì phải chết cháy đã thiêu rụi hàng ngàn héc-ta rừng tại Úc ví như “Những ngọn lửa địa ngục đang đốt cháy trần gian” Cũng là một thảm hoạ lớn tại Châu Úc này lần đâu tiên. - Năm 2019 thì cháy rừng Amazon đã cháy mất hàng ngàn #hecta #rừng #tại #Brazin đã làm mất đi 20% lượng khí #Oxy trên toàn cầu... Thảm hoạ nam Mỹ. Chúng ta đang số bằng Oxy và nước 💦 là 2 thứ quý giá nhất trong sự sống. - Ngay cả Việt Nam của chúng  ta sau đêm giao thừa là trận mưa đá khủng khiếp tại một số tỉnh phía bắc.  Xem thêm tại đây mới thấy hết nỗi kinh hoàng đêm 30 sáng 1 tết Canh Tý: <URL> (Đá là Kim - Thuỷ hợp với Mộc nhưng lại khác với Kim) Chi tiết có trong từng hình ảnh dưới: Xin được cầu nguyên cho thế giới được bình an trong những thay đổi không hề tốt đẹp của cả thế giới này. Xin Ngọc Hoàng Thượng Đến - Chư Tôn Phật phù hộ cho nhân loại chúng ta. Cho chúng con được bình Yên, yên ổn sức khoẻ để xây dựng cuộc sống này sẽ tốt hơn tất cả sự tàn phá đều rất nguy hiểm cho nhân loại. Nam Mô Ngọc Hoàng Thượng đế Chi Tôn Phật. 🙏🏻 Chia sẻ những lời cầu nguyện của quý vị. Trợ giúp cho nhân loại bằng những lời cầu nguyện của chúng ta. Mỗi lời cầu nguyện là công đức vô lượng trong lúc này và tương lại cần đến. Niềm tin, Đức tin, lòng tin tôn giao đạt tới đỉnh cao sẽ giúp chúng ta chiến thắng với mọi bệnh tật. “TÂM CÓ TỐT PHẬT SẼ Ở TRONG TÂM” RỒI MỌI SỰ SỮ ĐƯỢC BÌNH AN. Hậu quả - Nhân Quả đang đến hàng ngày quanh chúng ta nếu không làm theo đúng quy luật của và mục đích tốt của con người. ",1,điềm lạ xấu hề tốt_đẹp nhân_loại điềm xấu vô_minh dường_như sự_kiện chấn_động dư_luận đại_dịch covid virus corona bùng_phát toàn_cầu tồi_tệ lạc_quan tự_tin cuộc_sống niềm tương_lai không_thể_nào cảm_giác lo_lắng hoang_mang kèm dự luận xấu dự ngôn báo cầu_nguyện gửi quý_vị cầu_nguyện emoji emoji emoji chào thập_niên bao điềm báo lạ xấu đầu canh tý hề sự_kiện điềm lạ diễn trung_quốc trung_đại dịch chết hàng_loạt vũ hán hàn_quốc châu_phi cháy rừng úc hàng tỷ động_vật hoang_dã chết quạ đen bầu_trời hàn_quốc url hôm đại_dịch số_lượng bệnh_nhân xác_định đột_biến tử_vong nhiễm viruscorona hiện_tượng lạ lịch_sử mặt_trời mông_cổ url đầu cháy rừng khủng_khiếp úc hàng tỷ động_vật hoang_dã kêu_gào thét chết cháy thiêu rụi hàng ngàn hécta rừng úc ví_như lửa địa_ngục đốt cháy trần_gian thảm_hoạ châu úc tiên cháy rừng amazon cháy hàng ngàn hecta rừng brazin đi khí oxy toàn_cầu thảm_hoạ nam mỹ oxy emoji quý_giá sống việt_nam đêm giao_thừa trận mưa_đá khủng_khiếp tỉnh bắc nỗi kinh_hoàng đêm tết canh tý url đá kim thuỷ hợp mộc kim chi_tiết hình_ảnh cầu nguyên thế_giới bình_an hề tốt_đẹp thế_giới ngọc hoàng_thượng chư tôn phật phù_hộ nhân_loại bình_yên yên_ổn sức_khoẻ xây_dựng cuộc_sống tàn_phá nguy_hiểm nhân_loại nam_mô ngọc hoàng_thượng đế chi tôn phật emoji cầu_nguyện quý_vị trợ_giúp nhân_loại cầu_nguyện cầu_nguyện công_đức vô_lượng tương niềm đức_tin tôn giao đỉnh_cao giúp chiến_thắng bệnh_tật tâm phật tâm sữ bình_an hậu_quả nhân_quả hàng quanh quy_luật mục_đích con_người
279,"Nghe T.I.V.I thông báo hỗ trợ t.i.ề.n do thất nghiệp vì dịch Covid-19, chui vào nhận đc t.i.ề.n thật nhé... T.I.V.I còn báo là thịt h.e.o giá rẻ nữa...để mua đc thịt giá rẻ cứ chui vào T.I.V.I là có nhe.
Ngoài ra T.I.V.I còn báo là giảm giá đ.i.ệ.n, x.ă.n.g d.ầ.u giảm, lãi suất N.G.A.N H.A.N.G giảm nên ai thắc mắc cứ tìm T.I.V.I mà hỏi nhé.",1,url chui đc url url xăng_dầu lãi_suất url
281,"Gớm thật nhìn qua tưởng có biến gì, hoá ra là CSGT đi chặn đường phạt kiếm xèng đông như kiến vàng! 😱 Vừa tạm bỏ lệnh giãn cách XH mà cảnh sát lại tụ tập cả đống người quá coi thường dịch bệnh, phản cảm!
Lực lượng CSGT VN quá đông đứng đường đông nhất thế giới nhưng tai nạn GT lại cao bậc nhất, làm việc không hề hiệu quả thế giải tán bớt đi cho khỏi phí tiền thuế dân nuôi!

Phản đối trò dừng xe kiểm tra giấy tờ & phạt người đang lưu thông, vì ra đường nhiều trộm cắp nên nhiều người sợ không mang giấy tờ xe mà CSGT phạt là rất Vô lý vì khi đăng ký xe đã có trong hệ thống hết rồi chỉ cần gõ biển số xe là ra tên chủ xe, sao phải kiểm tra giữa đường phạt để hốt tiền? Còn mua BH là quyền dân, ko thể phạt đc!
Quản lý lạc hậu như thời ăn lông ở lỗ, tư duy tệ hơn bã đậu mà cứ ngáo hô hào 4.0 với “CP điện tử” cái vẹm gì!?",1,gớm tưởng biến hoá_ra csgt đi chặn đường phạt kiếm_xèng đông kiến_vàng emoji tạm lệnh giãn xh cảnh_sát tụ_tập đống coi_thường dịch_bệnh phản_cảm lực_lượng csgt vn đông đứng_đường đông thế_giới tai_nạn gt bậc làm_việc hề hiệu_quả giải_tán bớt đi phí tiền thuế dân nuôi phản_đối trò dừng xe kiểm_tra giấy_tờ phạt lưu_thông đường trộm_cắp sợ giấy_tờ xe csgt phạt vô_lý đăng_ký xe hệ_thống gõ biển xe chủ xe kiểm_tra đường phạt hốt tiền mua bh quyền dân ko thể phạt đc quản_lý lạc_hậu thời lông lỗ tư_duy tệ bã đậu ngáo hô_hào cp điện_tử vẹm
289,"Sau 4 đến 6 giờ dùng thuốc, 350 bệnh nhân ở mọi độ tuổi đã phục hồi hoàn toàn. Các bệnh nhân này đều được điều trị tại nhà, không ai phải nhập viện, đặt nội khí quản hay tử vong. Hỗn hợp thuốc điều trị gồm thuốc trị sốt rét, kháng sinh azithromycin và kẽm sunphat. 😁😆🤗👍",1,thuốc bệnh_nhân độ phục_hồi bệnh_nhân điều_trị nhập_viện nội khí_quản tử_vong hỗn_hợp thuốc điều_trị thuốc trị sốt_rét kháng_sinh azithromycin kẽm sunphat emoji emoji emoji emoji
291,Các bạn hãy đeo khẩu trang và hay cẩn thận khi đi ra ngoài o quê tôi Thạch thanh đã phát hiện 2 người nghị bị dịch viêm phổi và bs đang phải cách ly với 2 người đó,1,đeo khẩu_trang cẩn_thận đi quê thạch phát_hiện nghị dịch viêm phổi bs cách_ly
295,"TIN VUI CHO NGƯỜI MỸ VÀ NHÂN LOẠI MỪNG MUỐN RƠI NƯỚC MẮT  NƯỚC MỸ VẠN TUẾ! WE LOVE AMERICA ❤️👍... Ngài TT Trump viết lên trang Facebook của mình để Loan báo cho nhân loại tin vui ! “We are going to WIN, sooner rather than later!” “Chúng tôi sẽ THẮNG, sớm hơn chúng tôi tưởng !” Tổng Thống Donald Trump vừa Loan báo tin mừng, HOA KỲ là Quốc Gia bào chế thuốc đặc trị và vaccine chống CoronaVirus  NHANH NHẤT trên thế giới FDA chấp thuận cho dùng hai loại thuốc này để Trị liệu  ✅Plaquenil and Remdesivir Theo FDA, Whitehouse, TT TRUMP ➡️ Các bác sĩ tại Hoa Kỳ , Pháp , Hàn Quốc đã lên tiếng thử nghiệm loại thuốc này trong phòng thí nghiệm Lab cho thấy kết quả chặn đứng được CoronaVirus  ➡Hôm thứ 2 FDA Mỹ đã chấp thuận sử dụng thuốc trị sốt rét, Lupus để trị CoronaVirus  ➡Virus Vũ Hán khiến cơn sốt cao và virus dễ dàng xâm nhập phá hủy cơ quan hô hấp như phổi nhanh chóng , đó vậy chỉ cần loại thuốc nào đó chặn đứng được cơn sốt này thì kháng thể chúng ta đủ thời gian diệt Virus.  ➡Plaquenil (Hydroxychloroquine) là loại thuốc có khả năng như chúng ta mong muốn và đã được FDA chấp thuận  Kết hợp : Plaquenil (Hydroxychloroquine, HCQ) + Zinc ( Azithromycin Z-pack thuốc trụ sinh) hoàn toàn có thể chặn đứng CORONAVIRUS  ✅Vậy thì khỏi lo lắng nữa - Nếu quý anh chị ở VN ai bị nhiễm Vũ Hán, tham khảo với bác sĩ để uống Plaquenil chặn sốt trong 4 ngày là sẽ hết bệnh. ✅Phải điều trị có toa bác sĩ  ✅Theo tình hình này dịch sẽ được chấm dứt sớm trong tháng 4 /2020  💥 Báo cho quý anh chị biết là thuốc Plaquenil (Hydroxychloroquine) đang bị các hãng thuốc ngoại quốc hốt hàng -có đang thể khan hiếm  💥Thuốc  Plaquenil (Hydroxychloroquine) đang tăng giá online chóng mặt từ 20 đô thành 177 đô/hộp  Mọi người yên tâm tin vui sẽ luôn cập nhật từng phút để lan tỏa cho cộng đồng sớm và bài viết sẽ luôn được cập nhật hình ảnh , link , tin khi bạn share sẽ được Automatic !  Mừng nhân loại sớm bình an <URL>…/trump-says-fda-approved-anti-mal…/… <URL>…/live-trump-says-fda-to-approve…/<PHONE>/ <URL>…/trump-says-fda-approved-anti-mala…/ Xem thêm",1,tin_vui mỹ nhân_loại mừng rơi nước_mắt mỹ vạn_tuế we love america emoji emoji ngài trump viết trang facebok loan_báo nhân_loại tin_vui we are going to win soner rather than later thắng tưởng tổng_thống donald trump loan_báo tin_mừng hoa_kỳ quốc_gia bào_chế thuốc đặc_trị vacine chống coronavirus thế_giới fda chấp_thuận hai thuốc trị_liệu emoji plaquenil and remdesivir fda whitehouse trump emoji bác_sĩ hoa_kỳ pháp hàn_quốc lên_tiếng thử_nghiệm thuốc phòng_thí_nghiệm lab kết_quả chặn_đứng coronavirus emoji hôm fda mỹ chấp_thuận thuốc trị sốt_rét lupus trị coronavirus emoji virus vũ hán cơn_sốt virus dễ_dàng xâm_nhập phá_huỷ cơ_quan hô_hấp phổi nhanh_chóng thuốc chặn_đứng cơn_sốt kháng_thể diệt virus emoji plaquenil hydroxychloroquine thuốc khả_năng mong_muốn fda chấp_thuận kết_hợp plaquenil hydroxychloroquine hcq zinc azithromycin zpack thuốc trụ_sinh chặn_đứng coronavirus emoji lo_lắng quý anh_chị vn nhiễm vũ hán tham_khảo bác_sĩ uống plaquenil chặn sốt bệnh emoji điều_trị toa bác_sĩ emoji tình_hình dịch chấm_dứt emoji báo quý anh_chị thuốc plaquenil hydroxychloroquine hãng thuốc ngoại_quốc hốt hàng thể khan_hiếm emoji thuốc plaquenil hydroxychloroquine tăng_giá online chóng_mặt đô_thành đôhộp yên_tâm tin_vui cập_nhật phút lan_toả cộng_đồng viết cập_nhật hình_ảnh link share automatic mừng nhân_loại bình_an url trumpsaysfdaaprovedantimal url livetrumpsaysfdatoaprove phone url trumpsaysfdaaprovedantimala
296,"Ý thủ tướng với một trăm triệu dân
Cảnh sát ra quân  bắt dân nộp tiền phạt
Và mỗi tháng vài ba lần sẽ đạt
Tiền chảy về đầy kho bạc lo chi.",1,thủ_tướng trăm triệu dân cảnh_sát ra_quân bắt dân nộp tiền phạt tiền chảy kho_bạc lo chi
301,"Báo Người Lao Động đưa tin: Bệnh nhân số 21 (tên N.Q.T, trú tại Ba Đình, TP Hà Nội) có “bồ nhí, con riêng”, khai báo y tế không trung thực…",1,báo lao_động bệnh_nhân url trú ba_đình tp hà_nội bồ_nhí con_riêng khai_báo_tế trung_thực
304,"VŨ KHÍ CỦA THẾ KỶ 21 TÂN TIẾN ĐẾN MỨC NÀO

Đất nước có kế hoạch thâm sâu nhất trên thế giới, không đâu khác, chính là Trung Quốc nước láng giềng ta đây. Từ giữa năm 2019, Trung Quốc đã nghiên cứu, thử nghiệm, phát triển virus SARS-CoV-2. Điều này đã được kiểm chứng bởi các tờ báo quốc tế lớn như BBC Mỹ, ABC Úc hay các bác sĩ y học hàng đầu như Giáo Sư đạt giải Nobel người Nhật.

Không biết kế hoạch của Trung Quốc đã đạt đến giai đoạn nào, nhưng hiệu quả của nó đã được chứng thực mang tầm vũ khí siêu việt nhất thế kỷ 21.",1,vũ_khí thế_kỷ tân_tiến đất_nước kế_hoạch thâm_sâu thế_giới trung_quốc láng_giềng ta_đây trung_quốc nghiên_cứu thử_nghiệm phát_triển virus sarscov kiểm_chứng tờ báo_quốc_tế bc mỹ abc úc bác_sĩ học hàng_đầu giáo_sư giải nobel nhật kế_hoạch trung_quốc giai_đoạn hiệu_quả chứng_thực tầm vũ_khí siêu_việt thế_kỷ
307,"Từ ngày có dịch virus,Anh xã nhà e chưa bao giờ lên tiếng hoặc nói về dịch này Hnay xem tin tức của 1 Trường Đại học lớn ở bên Ấn Độ,chuyên nghiên cứu về các loại virus đã nghiên cứu ra loại virus từ đâu mà có.Thật sự là ko muốn tin và mong là ko phải sự thật Virus này ko phải là 1 loại virus cảm cúm,hoặc như H5n1 hoặc đơn giản các dịch khác,hoặc do tự nhiên mà có Nghiên cứu cho thấy,virus có cấu trúc giống của HIV,căn bệnh thế kỷ,và nếu ai bị nhiễm phải cúm này có thể khỏi n...hưng sẽ lại bị nhiễm tái lại,hiện tại chưa có thuốc chữa dc virus này,là do con người nghiên cứu ra và bị phát tán tại trung quốc. Chỉ cân 1 giọt nhỏ vào nước và xịt ra không khí là người quanh đó bị nhiễm dần dần rồi Ai mà bị ở Việt Nam,Mà bao chữa khỏi rồi thì cũng nên cách li cho bản thân và mọi ng xug quanh nhé,nó kinh khủng lắm ạ Ko dám ra khỏi nhà nữa luôn,mặc dù đã phòng bị đủ thứ trên người,ko đùa và mạnh miệng được điều gì đâu ạ Thực sự ko thể chủ quan được đâu,mọi người hạn chế được việc gì thì hạn chế nhé! E ko dám đăng tin tức linh tinh đâu,nhưng đây là tin tức xác thực,e sẽ tải video lên cho mọi ng xem Xem thêm",1,dịch virusanh xã lên_tiếng dịch hnay tin_tức trường đại_học ấn độchuyên nghiên_cứu virus nghiên_cứu virus cóthật ko mong ko sự_thật virus ko virus cảm cúmhoặc đơn_giản dịch kháchoặc tự_nhiên nghiên_cứu thấyvirus cấu_trúc hivcăn bệnh kỷvà nhiễm cúm nhiễm tái lạihiện thuốc chữa dc virus nàylà con_người nghiên_cứu phát_tán trung_quốc cân giọt xịt không_khí quanh nhiễm việt nammà bao chữa cách_li ng xug quanh nhénó kinh_khủng lắm ko dám luônmặc phòng_bị ngườiko đùa mạnh_miệng ko thể chủ_quan đâumọi hạn_chế hạn_chế ko dám đăng tin_tức linh_tinh đâunhưng tin_tức xác thựce tải video ng
323,"Người trong ảnh này mà công an Cầu Giấy đưa lên báo là ông Phương (hay Thiện) sinh năm 1962, anh ruột của ông Phiến, sinh năm 1966. Ông Thiện tóc bạc, ông Phiến tóc còn đen.",1,ảnh công_an cầu_giấy báo phương thiện sinh ruột phiến sinh thiện tóc bạc phiến tóc đen
329,GS Bách thành viên BCĐ phòng chống dịch bệnh cho biết: Chúng ta chỉ có tầm 4-6 ngày để nó chuyển giai đoạn từ 30 ca lên mức 100-500 ca! Và khoảng 8-12 ngày (sau khi thiết lập mốc 500) để lên mức 1<PHONE> ca! Rất cần truyền thông để bà con ở nhà! Hạn chế đi lại 1 tuần để đợt sóng này biểu hiện lâm sàng hết và khoanh lại!!! Rất ngắn ở mức này.,1,gs bách thành_viên bcđ phòng_chống dịch_bệnh tầm giai_đoạn ca ca thiết_lập mốc phone ca truyền_thông bà_con hạn_chế đi_lại tuần đợt sóng biểu_hiện lâm_sàng khoanh ngắn
336,"Danh sách các con bạc bị bắt ở Thanh Hóa:

1) Phó chủ tịch huyện Hậu Lộc
2) Trưởng phòng tài chính huyện Hậu Lộc
3) Trưởng phòng sở nội vụ Thanh Hóa.
4) Giám đốc trung tâm Điều dưỡng người có công Sầm Sơn, thuộc Cục người có công- Bộ LĐTBXH (theo báo Thanh Niên vừa đăng).

Mức án dành cho các vị này có thể từ 3-7 năm tù. Để xem luật pháp có được thực thi?",1,danh_sách con_bạc bắt thanh_hoá phó chủ_tịch huyện hậu_lộc trưởng phòng tài_chính huyện hậu_lộc trưởng phòng sở nội_vụ thanh_hoá giám_đốc trung_tâm điều_dưỡng công sầm_sơn cục công lđtbxh báo thanh_niên đăng án vị tù luật_pháp thực_thi
340,"THỦ PHẠM GÂY RA BỆNH VIÊM PHỔI CẤP TẠI TQ EM THỀ NHÌN KINH VL MÀ MẤY ANH TÀU CŨNG ĂN ĐƯỢC. ANH EM NÀO TIÊU HOÁ HỘ CON DƠI ĐẦU CHÓ DÙM EM :(( NGHĨ ĐẾN CẢNH BÓC ĐẦU VS GẶM THỊT CON DƠI THÌ EM MẮC ÓI QUÁ.  Nguyên nhân dẫn đến việc lây lan virus corona dẫn đến chứng viêm phổi cấp tại TQ là bởi thú ăn động vật hoang dã của người dân Vũ Hán. Trong đó đặc biệt là món súp dơi nguyên con vốn được coi là đặc sản giàu dinh dưỡn...g. Để nấu món súp dơi nguyên con, ngoài nguyên liệu chính là dơi thì người ta còn cần đến một ít rau củ và gia vị. Dơi được sơ chế khá sơ sài khi người ta chỉ có cắt tiết rửa sạch ở bên ngoài con vật chứ không hề có công đoạn làm lông hay mổ nội tạng. Điều này có nghĩa rằng thực khách sẽ được phục vụ nguyên vẹn một con dơi 100% bao gồm cả lông, cánh, mắt, chân, nội tạng... không bỏ đi bộ phận nào hết. Khi bắt đầu chế biến, người ta sẽ cho dơi vào nồi nước và đem hầm chín, sau đó thêm chút rau củ phụ gia rồi hầm đến khi mềm là dọn ra cho thực khách thưởng thức. Ngoài súp dơi nguyên con, người ta còn chế biến dơi thành nhiều món ăn khác như nướng xào hay thậm chí kinh dị hơn là ăn sống.  Nhiều người cho rằng hương vị món súp dơi này rất giống với món súp gà, máu dơi có khả năng chữa các bệnh về hô hấp, mắt dơi giúp làm sáng mắt và hơn nữa  món ăn này được xem là “thần dược” để cải thiện khả năng trong chuyện chăn gối. Vì vậy phần lớn người ưa chuộng và thường xuyên sử dụng là nam giới. Mặc dù được cho là món ăn bổ dưỡng nhưng người ta cho rằng việc sử dụng súp dơi nguyên con với cách chế biến chưa kỹ như không làm lông, mổ bụng.. có thể khiến con người gặp các vấn đề về sức khỏe, đặc biệt là các bệnh về thần kinh như Parkinson, Alzheimer và Lou Gehrig. Nguyên nhân là do thức ăn của dơi là những loài thực vật có khả năng gây bệnh cho con người, vi khuẩn, cộng với cách chế biến không kỹ càng. Và bệnh dịch viêm phổi cấp ngày càng nghiêm trọng tại TQ hiện nay là câu trả lời rõ ràng nhất. Những bệnh nhân viêm phổi cấp đầu tiên chính là các nhân viên tại chợ Hải sản Hoa Nam (nơi chuyên cung cấp thịt các động vật hoang dã tươi sống như dơi, rắn, chuột, cầy hương... ) nằm ngay tại trung tâm thành phố Vũ Há<URL> khi phát hiện ổ bệnh, chợ này đã phải khử trùng và đóng cửa. Vi rút corona mới được đặt tên là 2019 Novel Coronavirus, viết tắt 2019-nCoV. Tổ chức Y tế Thế giới (WHO) và NHC đã xác nhận 2019-nCoV gây ra bệnh viêm phổi lạ là thuộc chủng corona vốn gây ra dịch Hội chứng hô hấp cấp tính nặng (SARS) và Hội chứng hô hấp Trung Đông (MERS). Ông Cao Phúc, giám đốc Trung tâm kiểm soát và phòng ngừa dịch bệnh Trung Quốc, ngày 22.1 cho biết 2019-nCoV với khả năng “thích nghi, đột biến, lây lan qua đường hô hấp” có thể xuất phát từ động vật hoang dã được bày bán tại chợ Hoa Nam. Tuy nhiên, giới chức và chuyên gia y tế chưa thể kết luận cụ thể nguồn gốc là con vật gì, theo ông Cao. Dơi được cho là đã sản sinh ra vi rút gây dịch bệnh SARS trong năm 2<PHONE>, cướp đi sinh mạng của gần 650 người khắp Trung Quốc đại lục và Hồng Kông. SARS được tìm thấy trong cầy hương bày bán tại các chợ động vật hoang dã ở Trung Quốc. Nhiều nhà khoa học tin rằng vi rút từ dơi đã lây nhiễm cho cầy hương và sau đó con người đã ăn thịt chúng. P/S: Món súp dơi được coi là đặc sản tại 1 số nước châu Á, đặc biệt ở Trung Quốc, Cămpuchia và nước cộng hòa Palau (đảo quốc tại Tây Thái Bình Dương) ",1,thủ_phạm bệnh viêm phổi tq thề kinh vl mấy tàu anh_em tiêu_hoá hộ dơi đầu chó dùm cảnh bóc đầu vs gặm thịt dơi mắc ói nguyên_nhân lây_lan virus corona chứng viêm phổi tq thú động_vật hoang_dã người_dân vũ hán món súp dơi nguyên vốn coi đặc_sản giàu dinh dưỡurl nguyên_liệu_chính dơi ta rau củ gia_vị dơi sơ_chế sơ_sài ta cắt_tiết rửa sạch vật hề công_đoạn làm_lông mổ nội_tạng nghĩa thực_khách phục_vụ nguyên_vẹn dơi bao_gồm lông cánh mắt chân nội_tạng đi bộ_phận chế_biến ta dơi nồi đem hầm chín chút rau củ phụ_gia hầm mềm dọn thực_khách thưởng_thức súp dơi nguyên con_người ta chế_biến dơi thành món nướng xào kinh_dị sống hương_vị món súp dơi món súp gà máu dơi khả_năng chữa bệnh hô_hấp mắt dơi giúp sáng_mắt món thần_dược cải_thiện khả_năng chăn_gối ưa_chuộng thường_xuyên nam_giới mặc_dù món bổ_dưỡng ta súp dơi nguyên chế_biến kỹ làm_lông mổ bụng con_người sức_khoẻ bệnh thần_kinh parkinson alzheimer lou gehrig nguyên_nhân thức_ăn dơi loài thực_vật khả_năng bệnh con_người vi_khuẩn cộng chế_biến kỹ_càng bệnh_dịch viêm phổi nghiêm_trọng tq câu trả_lời rõ_ràng bệnh_nhân viêm phổi nhân_viên chợ hải_sản hoa nam chuyên cung_cấp thịt động_vật hoang_dã tươi_sống dơi rắn chuột cầy_hương nằm trung_tâm thành_phố vũ haúrl phát_hiện bệnh chợ khử_trùng đóng_cửa vi_rút corona novel coronavirus viết tắt ncov tổ_chức tế thế_giới who nhc xác_nhận ncov bệnh viêm phổi lạ chủng corona vốn dịch hội_chứng hô_hấp cấp_tính sars hội_chứng hô_hấp trung đông mers phúc giám_đốc trung_tâm kiểm_soát phòng_ngừa dịch_bệnh trung_quốc ncov khả_năng thích_nghi đột_biến lây_lan đường hô_hấp xuất_phát động_vật hoang_dã bày_bán chợ hoa nam giới_chức chuyên_gia_tế chưa_thể kết_luận nguồn_gốc vật dơi sản_sinh vi_rút dịch_bệnh sars phone cướp đi sinh_mạng khắp trung_quốc đại_lục hồng_kông sars cầy_hương bày_bán chợ động_vật hoang_dã trung_quốc nhà_khoa_học vi_rút dơi lây_nhiễm cầy_hương con_người thịt ps món súp dơi coi đặc_sản châu trung_quốc cămpuchia cộng_hoà palau đảo_quốc tây thái_bình dương
350,"Đấy bọn dân cư vô ý thức !!! Có đứa trốn cách ly ở khu Trúc Bạch để về Phú Phương, Ba Vì này bà con ơi !!!",1,đấy bọn dân_cư vô_thức đứa trốn cách_ly khu trúc bạch phú phương ba_vì bà_con
351,"Mr. Trump đã hành động
Nếu điều tra được TGĐ WHO cố tình che giấu mức độ gây hậu quả nghiêm trọng của Covid-19 thì tôi nghĩ rất có thể sẽ bị truy tố về tội cố ý giết người",1,mr trump hành_động điều_tra tgđ who cố_tình che_giấu mức_độ hậu_quả nghiêm_trọng covid truy_tố tội cố giết
354,"Ngày đầu tiên của Đại hội Y tế thế giới: Nga và Liên minh châu Phi quay lưng với Trung Quốc, WHO và Tedros Adhanom vẫn khuất phục trước Trung Quốc trong vấn đề Đài Loan tham dự WHA:

",1,đại_hội tế thế_giới nga liên_minh châu_phi lưng trung_quốc who tedros adhanom khuất_phục trung_quốc đài_loan tham_dự wha
