id,post_message,label
495,"CON SỐ 3 ĐỊNH MỆNH

Mấy ngày nay rộ lên chuyện về cái chết của anh Lương Hữu Phước. Một cái chết tức tưởi, uất ức...Dù đã kêu oan từ ba năm nay, nhưng dường như các cơ quan tư pháp của Đồng Xoài Bình Phước không hề lay chuyển vẫn sắt đá kết án 3 năm tù giam cho anh Phước. Và cái kết thật thương tâm.
Vậy tại vì sao anh Phước lại chọn con đường đó!?
3 năm sống mà như không sống!!!
Điều mà dư luận đặt ra ở đây là con số 3(tôi nhấn mạnh) định mệnh.
- Vụ án xảy ra cách đây 3 năm.
- Bị kết án 3 năm.
Sau khi bị kết án, anh Phước đã có đơn kháng án. Và mãi đến bây giờ sau 3 năm mới xử lại phúc thẩm.
- Và tòa vẫn xử y án 3 năm.
- Trong phiên phúc thẩm này, luật sư đã chỉ ra 11 điểm sai, nhưng tòa vẫn bất chấp để kết án.😡

- Con số 3 này đã nói lên điều gì mà anh Phước phải quyên sinh?
- Con số 3 này nói lên điều gì khi các cơ quan tư pháp của Bình Phước trả lời là đúng quy trình? Và phớt lờ 11 điểm sai mà luật sư đã chỉ ra trong phiên phúc thẩm?
Đến đây chắc mọi người đã hiểu về con số 3 rồi chứ!!!
😡😡😡😡😡",1
503,"Chúng ta cần có tầm 4-6 ngày để nó chuyển từ giai đoạn 30 ca lên mức 100-500 ca . Và có khoảng 8-12 ngày (sau khi thiết lập mốc 500) để lên mức 1<PHONE> ca .

Rất cần truyền thông để bà con ở nhà . Hạn chế đi lại một tuần để đợt sóng này biểu hiện lâm sàng hết và khoanh lại rất ngắn ở mức này .

Việc hạn chế ra ngoài lúc này là rất cần thiết . CHÚNG TA SẼ LÀM LẠI TỪ ĐẦU TOÀN ĐẢNG , TOÀN DÂN , TOÀN QUÂN MỘT Ý CHÍ ,CHÚNG TA SẼ LÀM LẠI TỪ ĐẦU ""

Trích lời phát biểu của PTT Vũ Đức Đam",1
510,"TIN VUI: 800 con cái Chúa ở Vũ Hán được che chở, không một người nào bị nhiễm virus Corona sau khi MS cầu nguyện xin Chúa chữa lành! Một số HT khác ở tâm dịch tại Vũ Hán rất cần sự cầu thay của chúng ta nữa! Tạ ơn Chúa! Thi-thiên 91... 1 Người nào ở nơi kín đáo của Đấng Chí cao, Sẽ được hằng ở dưới bóng của Đấng Toàn năng. 2 Tôi nói về Đức Giê-hô-va rằng: Ngài là nơi nương náu tôi, và là đồn lũy tôi; Cũng là Đức Chúa Trời tôi, tôi tin cậy nơi Ngài. 3 Ngài sẽ giải cứu ngươi khỏi bẫy chim, Và khỏi dịch lệ độc-hại. Amen! Xem thêm",1
518,"Sự xuất hiện của 2 người đàn bà dấu mặt : Phạm Thị Hường & Nguyễn Ngọc Kim Châu. Họ đạo diễn các chương trình của Giám Đốc Thiên Phú ?

Lộ “chiêu bẩn” từng được Giám đốc Thiên Phú hé lộ.

Lý giải động cơ “trở mặt” của Cty Thiên Phú, chính ông Bùi Thế Sơn, Giám đốc Cty Thiên Phú đã từng “hé lộ” cho Giám đốc Cty Kim Oanh biết, rằng dự án Hòa Lân bây giờ như miếng bánh quá ngon, nên Kim Oanh phải biết điều, phải chia cho mỗi bên một tý, nếu muốn yên thân làm ăn. Và “người cầm cán” trong vụ này không phải là ông Sơn, hay ông Tuấn Phó Giám đốc Cty Thiên Phú, mà là người đàn bà đứng đằng sau chi tiền mua Cty Thiên Phú. Kim Oanh muốn ông Sơn ký bãi nại, rút đơn kiện của Cty Thiên Phú thì phải đi gặp người “cầm cán”, chứ ông Sơn tuy là Giám đốc nhưng không có thực quyền.
Hai thành viên Cty là ông Sơn, sở hữu phần vốn góp trị giá 89,1 tỷ (tương đương 99% vốn điều lệ) và Trương Thành Phú, sở hữu phần vốn góp 900 triệu (tương đương 1% vốn điều lệ) đã chuyển nhượng toàn bộ phần vốn góp cho hai người khác. Một là bà Phạm Thị Hường (ngụ số 18B, đường Nguyễn Văn Tiết, phường Lái Thiêu, TP Thuận An, tỉnh Bình Dương) nhận chuyển nhượng từ ông Sơn phần vốn góp 89,1 tỷ. Hai là bà Nguyễn Ngọc Kim Châu (cùng ngụ địa chỉ, là con dâu bà Hường) nhận chuyển nhượng từ ông Phú phần vốn góp 900 triệu.

",1
519,">>> SỐ LIỆU GÂY SỐC <<< Trong những ngày trước, số lượng người mắc bệnh được ghi nhận mỗi ngày đã bắt đầu có dấu hiệu giảm, tưởng chừng như dịch đã được kiểm soát và sắp được dập tắt nhưng hôm nay Trung Quốc đã làm cho cả thế giới bất ngờ với con số ghi nhận người nhiễm và người chết tăng vọt! Để giải thích cho điều này, Ủy ban y tế Hồ Bắc nói trong bản tin hằng ngày rằng họ đã thay đổi các tiêu chuẩn để chẩn đoán (a change in the diagnostic criteria) được sử dụng trước đó để... xác nhận các trường hợp nhiễm. Nói cụ thể hơn đó là các bác sĩ hiện nay có thể đưa ra kết luận người bệnh bị nhiễm virus corona Covid-19 (tên cũ là 2019-nCoV) dựa trên các dấu hiệu chẩn đoán lâm sàng (clinically diagnosed) chứ không cần phải đợi đến kết quả xét nghiệm bởi các bộ kit (diagnosed by test kits) như trước đây. Việc đưa ra quyết định này được giải thích là do hiện nay các bộ kít sử dụng để kiểm tra virus đang thiếu hụt và họ muốn người bệnh được điều trị sớm (receive timely treatment). Điều này cũng có nghĩa là người bệnh được cách ly bắt buộc sớm và giảm thiểu khả năng tiếp tục lây nhiễm cho người khác trong thời gian chờ kết quả xét nghiệm để phát hiện gen virus trong mẫu bệnh phẩm như trước đây. Giải thích trên có vẻ hợp lý với số liệu người nhiễm bệnh tăng vọt trong ngày hôm nay. Tuy nhiên, mình vẫn chưa tìm được lời giải thích nào hợp lý cho “SỐ LƯỢNG NGƯỜI CHẾT TĂNG VỌT” (Hơn gấp đôi so với ngày hôm qua). Người chết được hiểu một cách rất rõ ràng là người đã ngưng thở, đã dừng các hoạt động sinh học và chuyển sang các giai đoạn của tiến trình phân hủy xác. Do vậy, sự thay đổi các tiêu chuẩn để chẩn đoán (a change in the diagnostic criteria) người bệnh mắc phải virus như nói trên không thể làm thay đổi ĐỘT NGỘT số liệu NGƯỜI CHẾT! Đến đây, có lẽ các bạn cũng thấy một dấu hỏi rất lớn từ các số liệu này của Trung Quốc, những số liệu mà luôn làm các nhà khoa học trên thế giới nghi ngờ tính “TRUNG THỰC” của chúng! Sự không trung thực này có thể dẫn đến việc đánh giá thấp của dịch bệnh này và làm nó trở nên trầm trọng hơn sau đó. Đây là sai lầm mà họ đã làm hồi đầu tháng 1 khi đưa ra số liệu “Virus không được tìm thấy trong 763 người tiếp xúc gần gũi với những người bị nhiễm bệnh hoặc nhân viên y tế là những người thường bị bệnh” để cuối cùng đưa ra kết luận là căn bệnh này không lây từ người sang người. Dựa trên đó mà họ đã trì hoãn việc cách ly vùng dịch và để người từ Vũ Hán tự do tiếp tục di chuyển khắp nơi trong thời gian trước mùa Tết Nguyên Đán, mặc dù cộng đồng khoa học thế giới đã cảnh báo trước đó. Do vậy, việc nâng cao cảnh giác ở mức cao nhất đối với dịch bệnh này hiện nay đã và đang được thực hiện ở rất nhiều nước trên thế giới. Ở Mỹ, họ đã dừng tất cả các chuyến bay từ Trung Quốc từ hồi đầu tháng 2 và thậm chí hạn chế nhập cảnh cả những khách du lịch đã từng đi sang hoặc quá cảnh ở Trung Quốc trong thời gian gần. Hàng loạt các hãng hàng không của các nước khác cũng đã dừng các chuyến bay đến Trung Quốc. Ngoài ra, các quốc gia láng giềng của Trung Quốc đã có những hành động cảnh giác cao độ như Afghanistan, Kyrgyzstan, Nga, Mông Cổ, Bắc Hàn đã đóng cửa biên giới (đối với khách du lịch hoặc thậm chí tất cả đối tượng), hoặc hạn chế tối đa người nhập cảnh từ Trung Quốc như Ấn Độ và Đài Loan. Hiện nay, Việt Nam đã phát hiện người thứ 16 nhiễm virus và quyết định cách ly Vĩnh Phúc khi thấy số lượng người nhiễm ở vùng này có vẻ đang tiếp tục tăng lên. Hy vọng chính phủ Việt Nam và bộ Y Tế nâng cao mức cảnh giác cao nhất vì số lượng người Trung Quốc sang Việt Nam vẫn quá đông và chưa thật sự kiểm soát chặt chẽ, có một số trường hợp phát hiện người nhiễm sau khi họ đã đi du lịch nhiều nơi trong nước, cũng như gần đây có một số trường hợp người nghi nhiễm tự ý bỏ đi khỏi khu cách ly, v.v… Mình chỉ hy vọng con số 16 người nhiễm ở Việt Nam không phải là phần nổi của một tảng băng khổng lồ! Tóm lại, để kiểm soát dịch và dập dịch virus này, cách hiệu quả nhất vẫn là “PHÁT HIỆN NGƯỜI BỆNH” và “CÁCH LY ĐIỀU TRỊ”… Hiện nay vũ khí chiến đấu hiệu quả nhất đối với bệnh do virus này chính là hệ miễn dịch của các bạn. ",1
522,"Ông Lê Thanh Liêm, Phó Chủ tịch UBND <URL> phát biểu Việt Nam giấu diếm thông tin... Search clip phía dưới! ",1
524,Uống cồn (công nghiệp) có thể giết chết Covid-19. Người dân Iran và Anh đã thực hiện thành công!,1
531,"Không biết anh Phúc thủ tướng ân ái gì hàng ngày, anh và gia đình có ăn thịt lơn ko ta.
Thịt lợn ở ngoài chợ từ 140k-200k/1kg
Thịt lơn ở siêu thị: 250k-300k/1kg
Thịt lợn ở trên TV và mồm tt nói ra là 60-70k/1kg nhiều tháng nay

Chưa thấy xử phạt đứa nào cả.",1
532,"Chính phủ Kiến tạo
Một chính phủ có các bộ ngành chức năng cãi nhau leo lẻo, đôi lúc lại ngó lơ lịnh của Thủ tướng người đứng đầu chính phủ.
Hậu quả tệ hại thì kính trình xin ý kiến Thủ tướng??
Thật là khó hiểu?",1
535,Hoá ra bấy lâu nay các ông Đại học Quốc gia thu tiền của tiểu thương không rõ quyết toán vào đâu hay vào túi ai,1
542,Súc họng :LÀ LÁ CHẮN CUỐI CÙNG ĐỂ NGĂN CHẶN COVID_19. Chỉ với 99k/1 chai các mẹ hãy sử dụng để phòng bệnh cho gia đình mình nhé! Nước súc miệng không chứa cồn Laforin có thành phần Sodium Floride và Clohexidine giúp ngăn ngừa hiệu quả Virus Corona và hỗ trợ điều trị các bệnh răng miệng đồng thời giúp hơi thở thơm mát dài lâu. Sản phẩm Laforin Baby có thành phần tự nhiên lành tính rất phù hợp với trẻ nhỏ Alo <PHONE> để có được sản phẩm đảm bảo về giá cả và chất lượng — với Cúc Phạm Thị và 4 người khác.,1
546,"Biểu quyết 17 người mà cái người đưa ra ý kiến biểu quyết to như vậy 16 người kia phải hoặc sẽ phụ thuộc thì sao họ chẳng đồng ý , có vẻ công bằng nhưng chỉ là phù phiếm",1
561,"Trump or Joe Biden

4 năm trước, trên chuyến xe xuyên quốc gia, lái xe chính là bác Ôm, phụ xế là bác Dzô, nhưng cả hai sắp hết hợp đồng và tìm tài xế mới. Ứng viên tranh tài thể hiện qua kỹ năng & ứng khẩu. Khi đó bác Chăm chê bác Ôm lái xe dở để sụp nhiều ổ gà đường làng và bác Chăm hứa với hành khách sẽ cho xe vô đường cao tốc để đến đích nhanh hơn. Cô Hy thì hứa sẽ tiếp tục tay lái lụa hơn bác Ôm & chê bác Chăm trước giờ chỉ lái xe pickup, nếu lái xe khách thì nguy hiểm.
Hành khách sau khi cân nhắc đã bỏ phiếu chọn bác Chăm làm tài xế thay bác Ôm vì ai cũng nôn nóng muốn đến đích sớm.

Xe lao ra cao tốc, chạy êm ru, chuẩn bị đến đích thì ầm một nhát, xe bị trúng ổ voi, nhiều hành khách trên xe bị thương vì va đập, tai nạn xảy ra ngay trước khi bác Chăm đang tìm kiếm cơ hội gia hạn hợp đồng thêm 4 năm nữa. Nhưng ứng viên lần này giành job tài xế với bác Chăm lại là một phụ xế lão làng với 8 năm cạnh bác Ôm. Hai bác sẽ phải quyết chiến không chỉ bằng kỹ năng võ miệng mà phải thể hiện sao cho hành khách tin được xe sẽ đến đích sớm nhưng phải an toàn. Nhiều người tin là bác Chăm sẽ lèo lái tiếp xe ra khỏi ổ voi tốt hơn nhưng nhiều người hy vọng bác Dzô sẽ lái xe cẩn thận hơn, sẽ tránh được ổ voi lẫn ổ gà tuy rằng chưa chắc sẽ nhanh đến đích như bác Chăm. Bên tám lạng, kẻ nửa cân, đang chờ hành khách bỏ phiếu vào ngày 3/11 này chọn tài xế mới.

Ẩn số đến hôm nay vẫn là phụ xế cho bác Dzô là cô nào, nếu đã từng lái xe SUV hoặc bà xã của bác tài Ôm thì đội lái của bác Dzô sẽ thêm phần ấn tượng.

Ở một quốc gia mà hành khách quyết định ai là tài xế chứ không phải do hội đồng quản trị bổ nhiệm, nếu bạn là hành khách trên chuyến xe xuyên quốc gia đó & được quyền biểu quyết, thì bạn chọn Chăm hay Dzô?

(Hình copy trên mạng)",1
562,"VN sẽ có khoảng 50,000 người chết trong vòng 2 tháng tới, nạn dịch này còn nguy hiểm hơn cả #corona. Đó là số liệu dự báo của nhóm <URL> mỗi dịp lễ lớn như: Valentine, 8/3, <URL>ì số trẻ em bị ""bỏ rơi"" tăng vọt. Bình quân mỗi ngày có khoảng 16,600 đứa trẻ phải ""bỏ mạng"" vì sự tàn ác của các bà mẹ.... ------ Tính ra con corona không ác bằng con người, vì cả tháng trời nó ""giết"" được gần 500 người. Trong khi con người có thể ""giết"" 500.000 người trong vòng 1 tháng. Năm 2016 ,2017, Tổ chức Y tế Thế giới WHO đã thống kê thế giới có gần 60triệu ca phá thai mỗi năm. - Đứng hạng nhất là TRUNG QUỐC với 7,93 triệu đứa trẻ bị giết. - Xếp hạng nhì là VN có tới 1,52 triệu ca phá thai trong năm 2017 này. -Chưa kể các phòng khám sản họ làm chui bên ngoài ...? Bình quân tại VN cứ 19s có 01 đứa trẻ phải ""bỏ mạng"" ----------- Còn 4 ngày nữa là đến Valentine, hy vọng các bạn nam biết tìm món quà ý nghĩa cho bạn gái của mình. Đừng ""tặng"" bạn gái mình ""món quà sự sống"" khi cả 2 chưa sẵn sàng. Đừng làm điều dại dột, huỷ hoại đi mầm sống, các con xứng đáng được cất tiếng khóc chào đời, được thấy ánh mặt trời🙏 TRONG ĐẠO PHẬT SÁT SINH LÀ MỘT TRONG NHỮNG TỘI NẶNG NHẤT🙏 CHỈ CẦN CÁC MẸ QUYẾT TÂM GIỮ CON, CHÚNG TÔI QUYẾT TÂM GIÚP CÁC BẠN❤️ Liên Hệ;☎️ ",1
563,"Nếu chữa đc 16 người trước đó thì làm éo gì phải xoắn, họp khẩn cấp nửa đêm phun thuốc diệt khuẩn Hà Nội. .. Hay là màn kịch sắp hạ màn.
Em Nhung là con chốt thì cho dư luận đâm vào. Chiều bài là thế này nhé : Đầu tiên em thông tin để củng cố lòng tin của dân Vs đảng . Ko gây mất tình hảo hữu với
Trung Quốc . Dư luận tung hô Chính Quyền kiểm soát ác tình hình cũ ta sát Trung Quốc và người TQ ổ ạt qua cửa khẩu",1
565,Đây là các quan tài chứa thi thể của những người tử vong do dịch COVID-19 ở Ý!,1
570,"BA XÁC CHẾT ĐƯỢC ĐẶT VÀO TRONG MỘT BAO .. 3 đứa trẻ chết vì Trung Quốc Virus ( Coronavirus) , vì thiếu bao đựng xác chết nên phải đặt 3 em trong một bao .. Điều này cho chúng ta biết những gì đang xảy ra tại Trung Quốc ...",1
574,"📸Bức ảnh này có nhiều điều để nói❤️ 😭😭😭😭😭😭😭😭😭 👉Đây là bức ảnh cuối cùng của bác sĩ Hadio Ali (bác sĩ vừa qua đời sau khi điều trị cho những người bị nhiễm bởi virus Corona ở Jakarta, Indonesia)... 😭Đây là chuyến thăm nhà cuối cùng của Bác sĩ ấy.  Đứng ngoài cổng và nhìn con và người vợ đang mang thai. 🙇‍♀️Điều gì sẽ ở trong tâm trí của những đứa trẻ đó .. chúng ta có thể gặp nhau một lần và lại gặp nhau không❗️ 🔹Bác sĩ không muốn bất kỳ sự tiếp cận nào với gia đình để tránh đi sự lây lan của dịch bệnh. Thật tội nghiệp, vị Bác sĩ đứng ở cổng nhìn vào như một người lạ. Nhưng đó lại là cuộc gặp mặt gia đình lần cuối cùng. ❤️CÁM ƠN & TRÂN TRỌNG❗️ 👨‍⚕️Bác sĩ này là anh hùng của Indonesia. Người anh hùng đã chữa trị cho nhiều bệnh nhân cho đến chết. __________ 🔌NguonFb: #LetiziaEgal #JosephPam 👀 Xem thêm ở đây: <URL>…/six-indonesian-doctors-die-from-c… Xem thêm",1
580,"KHẨU TRANG TẨM MUỐI có thể diệt virus Corona trong 5 phút. Bác ở Canada vừa mới báo 1 tin vui từ Canada trong cuộc chiến chống Corona, con gái bác cũng làm trong ngành y ở Canada nên các bạn có thể tin tưởng và áp dụng theo. Hôm nay, 1 nhà khoa học Canada vừa tìm ra được phương pháp là nếu khẩu trang có tẩm muối, Corona dính vào có thể bị vô hiệu hoá trong vòng 5 phút, và tiêu diệt hoàn toàn trong 30 phút.... Trong lúc chờ đợi khẩu trang tẩm muối được bán trên thị trường, các bạn có thể làm theo cách sau đây: 1. Hai chén muối khuấy đều với nửa chén nước lọc (đun sôi) cho muối tan, hoặc ít nhất là ở trạng thái bão hoà. 2. Dùng cọ bôi lên nhiều lần dung dịch muối ở phía ngoài khẩu trang. Chờ khô, làm lại 2 lần nữa và sau đó có thể dùng khẩu trang đi ra ngoài. 3. Với khẩu trang N95 thì không nên tẩm muối (có thể làm hư luôn khẩu trang N95). Có thể áp dụng tạm thời trên khẩu trang giấy chống bụi, hoặc khẩu trang bằng vải thường dùng. Nếu dùng khẩu trang vải, cứ 2 ngày giặt nó 1 lần và tẩm muối như vừa chỉ dẫn trên. Nhớ là phải phơi khẩu trang cho thật khô trước khi dùng. 4. Không chỉ giết corona, mà muối còn có thể giết được tất cả những virus cúm khác trong không khí! Mọi người lưu ý giùm mình 1 chút: Cách này chỉ có tác dụng khi là muối kết tinh (cho nên mới yêu cầu là phải phơi khẩu trang thật khô). Còn nước muối thì ko có tác dụng gì với corona đâu nha, nên đừng đọc cái này rồi cho rằng súc miệng nước muối, nhỏ mắt/mũi bằng nước muối, tắm bằng nước muối là kháng được corona Thông tin này cũng đã được đăng trên tạp chí Business Insider. Các bạn đọc thêm ở đây, và thấy có thể làm theo thì nên share post này đến nhiều người để cộng đồng có thêm cách phòng chống. Cộng đồng an toàn hơn thì mỗi chúng ta cũng an toàn hơn Xem thêm",1
581,"Đáp lại tiếng kêu khóc van xin nghe đến xé lòng của chị bán rau là những câu nói lạnh lùng, vô cảm của ngườ phụ nữ được cho là Lãnh Đạo phường Bãi Cháy, TP Hạ Long, Quảng Ninh: Con này mày có bị điên không, giữ mồm nó lại, khóa tay nó lại...
Cũng may là có đoạn video của ai đó. Nếu không có thì các anh chị nghĩ sao về số phận của chị này ? Liệu có một bản án hình sự dành cho chị? Hậu quả nếu xảy ra và một câu xin lỗi liệu có tương xứng?
 Ps: Đây chỉ là một điển hình trong vô số những vị lãnh đạo có tý chức tý quyền, hách dị<URL> nhân dân như cỏ rác. Họ quên mất là họ đang làm việc và nhà nước trả lương từ tiền thuế của Nhân Dân.",1
585,"Hồ Duy Hải nhận tội khi gặp Đoàn giám sát Quốc hội.

Hồ Duy Hải đã nhận tội khi gặp bà Lê Thị Nga, Phó Chủ nhiệm Uỷ ban Tư pháp.

Theo PV Thanh Hằng",1
586,"Là người đứng đầu  cơ quan lãnh đạo, cơ quan tư pháp tại tỉnh thay vì công tâm xử lý đơn thư của người dân, chính những người này lại dùng vị trí chức vụ của mình để thay đổi kết quả các phiên tòa.

Ồ, vậy là không thể hay có thể 🤔",1
589,"Dự án 7.615 tỏi. Chỉ có 1 nhóm liên doanh nhà thầu tư nhân, 3 nhóm còn lại đều có ông kẹ Nhà nước.",1
590,"COV-19 về đến hồng lĩnh rồi bà con ơi, Hiện đang cách ly mười mấy người ở trường lái hồng lĩnh. Bà con hạn chế đi lại nhé",1
597,"Toàn bộ Công an phường Phạm Ngũ Lão, quận 1 bị cách ly; Chuyến này ""cô Vy"" viếng cán bộ công an hơi bị nhiều...",1
606,"TOÀN CẢNH VỤ NGỘ SÁT FLOYD TẠI MỸ

sau khi quan sát 5 ngày qua trước sự dàn xếp có tổ chức, và sự tàn phá khủng khiếp của những tên biểu tình du côn... Cùng với xâu chuỗi những gì mà Soros, Hillary, Obama và FBI đã cấu kết đánh Trump. Chúng ta cần xem kỹ lại video này 10-20 lần và cùng nhau phân tích:

1/ Nghe kỹ thì thấy giọng Floyd rất sang sảng, điều này cho thấy không phải đường khí quản và thanh quản bị nghẹt. Nếu nghẹt thì không ai nói được to như vậy.
Nếu để ý kỹ, đầu gối của Chauvin chỉ đè vào gáy tức phần xương sống. Chỉ có thể gây trẹo mấy đốt xương sống hoặc gây tắc động mạch chủ ở gần mang tai. Nhưng chúng ta có 2 động mạch chủ ở hai bên. Nếu tắc bên này thì còn bên kia. Với tư thế này, liệu có thể gây gập đường khí quản để Floyd không thở được?
Nhưng ko thở được thì không thể nói sang sảng như vậy.

Vậy anh ta chết vì điều gì?
Anh ta chết dễ vậy sao?

2/ Khi Floyd phản ứng gồng vai lên chống đỡ, đầu gối của Chauvin có đưa lên theo, chứng tỏ Chauvin thực chất là KHÔNG cố đè lên Floyd bằng cả trọng lượng anh ta. Họ đang đóng kịch. Bởi vì nếu đè hết sức bình sinh bằng trọng lượng anh ta, thì Floyd ko thể gồng vai lên được, và Floyd ko thể bình thản bỏ tay túi quần.

Cảnh sát KHÔNG được huấn luyện để làm như Chauvin và anh cảnh sát tên Thao (ng H'mong)

Đúng ra Chauvin phải dùng tay để vực Floyd dậy và yêu cầu vào xe. Không có tay cảnh sát ngu ngốc nào lại cố tình giết người trước ống kính của người dân.

Đây là một thái độ không hề common sense.

3/ Rồi tự nhiên xe cứu thương tới từ khi nào mà không có còi hú? Ai gọi xe cứu thương và gọi khi nào? Có vẻ như xe cứu thương đã chờ sẵn ở đó như một vở kịch.

4/ Một người tới sờ động mạch cổ Floyd như thể biết anh ta đã tắt thở. Nhưng họ lại rất bình tĩnh, cho Floyd lên cáng và tống vào xe.

Không hề có động tác sơ cứu trên cáng, không hề hốt hoảng, xe cứu thương không hề vội vã hú còi đi ngay mà còn chờ Floyd mở cửa ra vô rồi mới đi.

5/ Chauvin và viên cảnh sát khác không hề gọi bộ đàm xin trợ cứu từ cảnh sát khác. Số người dân đứng xem dường như không thêm một ai, không đông lên theo 10 phút xảy ra sự cố quá bất bình trên đường như thế?

Vở kịch chỉ gói gọn nhiêu đó diễn viên?

6/ Những người dân đóng vai rất tốt. Họ quay film vụng về và họ nói cảnh sát rằng Floyd không thở được, hãy để ý anh ta... Họ van nài cảnh sát chứ không la hét. Đáp lại, anh cảnh sát Hmong lạnh lùng cãi cọ như chém chả với dân, còn Chauvin thọc tay vô túi quần, nhìn xuống, vẫn ghì đầu gối vào gáy Floyd, dù anh ta đã nhắm mắt và không còn kêu la. Điều này thật vô lý. Đạo diễn kịch bản đã bắt họ diễn như thế, để cố tình cho mọi ng thấy là tên cảnh sát da trắng Chauvin rất dã man với ng da đen. Chauvin đang cố tình làm cho Floyd chết, anh ta đang chờ Floyd chết. Đây là tội giết người có chủ ý tức cấp độ 1.

7/ Khi chiếc xe cứu thương đi, ai biết sau đó liệu Floyd có thực sự chết? Ng dân chỉ biết qua báo chí và một bản kết quả pháp y báo cáo rằng anh đã chết.

Hay có khi nào anh đã hoàn thành vai diễn và khi nằm trong chiếc xe cứu thương, anh ngồi bậy dậy và chuẩn bị xách vali tới một hòn đảo xinh đẹp với catxe vài triệu $. Thay tên đổi họ và đi biệt.
Nhìn về nước Mỹ với đám đông đang đập phá và cướp bóc, nhấn chìm các cửa hiệu trong biển lửa?

8/ Đừng quên Floyd đã từng là diễn viê<URL>ễn viên được đào tạo để đóng vai bị chém giết, ngất xỉu hay tắt thở lên bàn thờ là chuyện thường.

9/ Đừng quên hàng xóm đối diện nhà Chauvin không hề biết anh ta là cảnh sát. Điều này là vô lý.
Ng dân sẽ tìm ra Chauvin là ai sớm thôi.

10/ Và nếu tội lỗi của Floyd chỉ là $20 tiền giả, Floyd hoàn toàn có thể chối rằng tôi ko cố ý. Tôi ko biết đó là tiền giả. Vì sao Floyd lại bị vòng tay như một tội phạm ? Floyd có thể dễ dàng xin lỗi chủ quán tạp hóa và đưa ra tờ tiền khác để trả.

Lý do bắt Floyd có vẻ không make sense. Chứng tỏ ai viết ra vở kịch này còn non nghề.

11/ Chủ quán bar xác nhận Chauvin và Floyd từng làm cùng chỗ đó. Rất có thể họ là bạn diễn với nhau và họ diễn chưa đạt ở các điểm trên.

12/ Chauvin và Floyd đều có dáng của 1 ng mẫu Porn. Để từ từ sẽ có thêm tin tức về cái này.

13/ Chiếc xe Police sao có vẻ là không giống xe police hiện tại của Minneapolis, vì xe hiện tại của sở cảnh sát Minneapolis thì chữ Minneapolis không nằm ở dưới biển số xe.

14/ Sao vụ này xảy ra đúng lúc mà Biden đang mất uy tín và phiếu bầu ở cộng đồng da đen vì câu nói stupid của Biden: ""You ain't black""

15/ Sao vụ này xảy ra đúng thời điểm mở cửa kinh tế, hết lockdown? Để bây giờ lại giới nghiêm và kinh tế kiệt quệ thêm vì business bị đập phá, bị ăn cắp, và tiếp tục bị đóng cửa.",1
608,COVID-19 về đến Lộc Hà rồi tài ơi,1
609,"Ngày 8 tháng 2, người đăng tải video trên mạng nghi rằng cả gia đình trong toà chung cư cao cấp đó đều bị nhiễm virus <URL>, tuyệt vọng đến nỗi cầm tiền ném xuống dưới. Một người khác chia sẻ video này trên facebook nhớ lại lời của người phụ nữ trong video đó tại Vũ Hán nói: “Người đều không còn nữa, tiền nhiều thì để làm gì? Có những người sống bạt mạng kiếm tiền, không tin trời không tin đất không sợ báo ứng, càng không trọng đức, vì danh lợi mà hao phí một đời, cuối cùng một đồng cũng không mang theo được, con người cần tích đức hành thiện, mới có được phúc báo"".",1
610,Học sinh chưa thể đến trường. Giám đốc Sở giáo dục Quảng Nam chuẩn bị nhận án kỷ luật.,1
619,"Một trận chiến lịch sử. Toàn nước toàn dân Việt Nam hãy nhớ mốc 15-04-2020 thế giới chịu thua nhưng chúng ta đã thắng chiến thắng mốc lịch sử nầy rất quan trọng, cả thế giới đều phải kinh ngạc...",1
